_id,customerID,locationID,locationName,pinCode,city,address,GSTIN,mappedTo
67ea521da198ac0a89b96f3c,1032,ST-1004,Nykaa E- Retail Limited,410501,Pune,"Gat No. 650 P 651 P, Village Moi, Nighoje road Moi, Kuruli, Taluka khed,,Near Shree Multispeciality Hospital, Chakan, Pune (blank)",27AAFCN5072P1ZV,HRKLOGIB2B
67ea521da198ac0a89b96f3d,1032,ST-1005,Nykaa E- Retail Limited,122105,Mewat,"Kharsa No 11/16, 24, 25/1,25/2,26,12/11/2 min, 20/,Tehsil Tauru, Dist. Mewat,Mewat (blank) (blank)",06AAFCN5072P1ZZ,HRKLOGIB2B
67ea521da198ac0a89b96f3e,1032,ST-1006,Nykaa E- Retail Limited,226401,Lucknow,"Khasara No. 276,277,295, Junab Ganj - Mohan Lal Ganj Road,,Dhawapur Khasarwara, (blank) (blank)",09AAFCN5072P1ZT,HRKLOGIB2B
67ea521da198ac0a89b96f3f,1032,ST-1007,Nykaa E- Retail Limited,110038,New Delhi,"Khasra no, 1226 Rajokari village,South West Delhi, (blank) (blank)",07AAFCN5072P1ZX,HRKLOGIB2B
67ea521da198ac0a89b96f40,1032,ST-1008,Nykaa E- Retail Limited,140401,Patiala,"Khasra No. 305,307 Indoswift Logistics, Nh-1,,Village Baprour, Patiala,,patiyala (blank) (blank)",03AAFCN5072P1Z5,HRKLOGIB2B
67ea521da198ac0a89b96f41,1032,ST-1009,Nykaa E- Retail Limited,781122,Guwahati,"NEAR KAMRUP THANDA GHAR,PALASHBARI,ARHAM,WAREHOUSING COMPOUND,UPARHALLI,DHARAPUR ROAD,UPARHALLI,MAUZA RAMPUR,BIJOY NAGAR,GUWAHAT,KAMRUP METROPOLITIAN",18AAFCN5072P1ZU,HRKLOGIB2B
67ea521da198ac0a89b96f42,1032,ST-1010,Nykaa E- Retail Limited,500078,Hyderabad,"Nykaa E-Retail Limited,30.24.732/2/A.31.29, Devarymjal village, ,SHAMITPET MANDAL,MEDCHAL DISTRICT, (blank) (blank)",36AAFCN5072P1ZW,HRKLOGIB2B
67ea521da198ac0a89b96f43,1032,ST-1011,Nykaa E- Retail Limited,804451,Patna,"Plot No - 1748 & 1725 Mauja Lakhana Survey Thana - Masaur, Present Police station - Gaurichak, ,P.0  Kansari Beldarich, Kansari (blank)",10AAFCN5072P1ZA,HRKLOGIB2B
67ea521da198ac0a89b96f44,1032,ST-1012,Nykaa E- Retail Limited,110077,New Delhi,"Plot No 319, Village Bharthal,Dwarka Sector 26, (blank) (blank)",07AAFCN5072P1ZX,HRKLOGIB2B
67ea521da198ac0a89b96f45,1032,ST-1013,Nykaa E- Retail Limited,711302,Howrah,"Sankrail Industrial Park DAG No. 507,508,509,511,514,525,526- Bhagwatipur Dhulagarh (blank) (blank)",19AAFCN5072P1ZS,HRKLOGIB2B
67ea521da198ac0a89b96f46,1032,ST-1014,Nykaa E- Retail Limited,711302,Howrah,"Sankrail Industrial Park, DAG NO 498, ,Bhagwatipur, Dhulagarh,-Howrah,Next to Agility warehouse (blank) (blank)",19AAFCN5072P1ZS,HRKLOGIB2B
67ea521da198ac0a89b96f47,1032,ST-1015,Nykaa E- Retail Limited,602002,Tiruvallur,"SH 57, VILLAGE NO 104, POLIVAKKAM SATHARAM, ,RIPERUMBUDUR HIGH ROAD, (blank) (blank)",33AAFCN5072P1Z2,HRKLOGIB2B
67ea521da198ac0a89b96f48,1032,ST-1016,Nykaa E- Retail Limited,562114,Bengaluru,"Survey No 41/1,41/2, Chokkahalli Village, Kasaba Hobli Hoskote Taluk, Bangalore Rural (blank) (blank)",29AAFCN5072P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f49,1032,ST-1017,Nykaa E- Retail Limited,563130,Bengaluru,"Survey No. 149/1, 149/2, 241/2, Ramasandra Hobli, Narasapura Taluk,Malur Industrial Area Kolar, (blank) (blank)",29AAFCN5072P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f4a,1032,ST-1018,Nykaa E- Retail Limited,453771,Indore,"Warehouse No 113A 113B 113C 113D Empire logipark colony,Village Barode Arjun Tehsil Sawar Mangalya (blank) (blank)",23AAFCN5072P1Z3,HRKLOGIB2B
67ea521da198ac0a89b96f4b,1032,ST-1019,Nykaa E- Retail Limited,421302,Bhiwandi,"Warehouse No D-5, Indian corporation compound, Opp Dive Petrol Pump, Mankoli Bhiwandi,Thane (blank) (blank)",27AAFCN5072P1ZV,HRKLOGIB2B
67ea521da198ac0a89b96f4c,1033,ST-1001,Octavos Enterprise Solutions Pvt Ltd-Smytten,382427,Ahmedabad,"OCTAVOS ENTERPRISE SOLUTIONS PVT LTD, S N 537P, BLOCK NO 575 & 579P, M., CHANDULAL ESTATE, BESIDE GOPINATH ESTATE, OPP. EKA HOTELS, N H 8,,,ASLALI, (blank)",24AADCO2555N1Z8,HRKLOGIB2B
67ea521da198ac0a89b96f4d,1033,ST-1002,Octavos Enterprise Solutions Pvt Ltd-Smytten,122503,Gurugram,"Rect. No. 9, Killa/Khasra No. 11/2, Sanpka,Gurugram, Pataudi, Gurugram (blank) (blank)",06AADCO2555N1Z6,HRKLOGIB2B
67ea521da198ac0a89b96f4e,1033,ST-1003,Octavos Enterprise Solutions Pvt Ltd-Smytten,,,  ,,HRKLOGIB2B
67ea521da198ac0a89b96f4f,1034,ST-1001,Pjtj Technologies Private Limited,140601,Mohali,"A V Logistics 255-358 Village Basman,Tehsil Banu,Punjab (blank) (blank)",03AAJCP6431C1ZT,HRKLOGIB2B
67ea521da198ac0a89b96f50,1034,ST-1002,Pjtj Technologies Private Limited,711302,Kolkata,"Ecom Express Warehouse, Dhulagarh Sulati, West Bengal (blank) (blank)",19AAJCP6431C1ZG,HRKLOGIB2B
67ea521da198ac0a89b96f51,1034,ST-1003,Pjtj Technologies Private Limited,,,  ,,HRKLOGIB2B
67ea521da198ac0a89b96f52,1034,ST-1004,Pjtj Technologies Private Limited,226008,Lucknow,"KH NO-543.544,537,540 VILL NATKUR BIJNOR ROAD,, SAROJINI NAGAR Lucknow (blank) (blank)",09AAJCP6431C2ZG,HRKLOGIB2B
67ea521da198ac0a89b96f53,1034,ST-1005,Pjtj Technologies Private Limited,122103,Gurugram,"PJTJ Delhivery Warehouse Khasara No. 143/8, 9,11,12,13,14/1, 14/2/1/, 18,19,20,21,Village Bohra Kalan Gurgaon, (blank)",06AAJCP6431C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96f54,1036,ST-1001,Reliance Retail Limited-Online,421302,Bhiwandi,"Building No E 1 Plinth/Gala No 1 To 3, At Sagar Complex Owali,,Bhiwandi Bypass Road At Owali Vlg,Thane (blank)",27AABCR1718E1ZP,HRKLOGIB2B
67ea521da198ac0a89b96f55,1036,ST-1002,Reliance Retail Limited-Online,421302,Bhiwandi,"MAYASHREE LOGISTIC CENTER, GROUND FLOOR,SHOP NO. 01 TO 11, S.NO. 117/4,,MUMBAI NASHIK HIGHWAY, NEAR BHAMI WORLD,,OPP TATA AMANTRA, VILLAGE PIMPLAS (blank)",27AABCR1718E1ZP,HRKLOGIB2B
67ea521da198ac0a89b96f56,1036,ST-1003,Reliance Retail Limited-Online,441501,Nagpur,"Reliance Pharma DC, Logistic Park, Kh No 103, ,Mouza- Nimji, Tal: Kalmeshwar,,Nagpur (blank) (blank)",27AABCR1718E1ZP,HRKLOGIB2B
67ea521da198ac0a89b96f57,1036,ST-1004,Reliance Retail Limited-Online,421302,Bhiwandi,"RRL DC. Build No. GA, and GA 1, Gala 1 to 14, Survey No.78, Gr. Floor, C/o. Sumeet Logistics and Industries Park,Village Kukse,  (blank)",27AABCR1718E1ZP,HRKLOGIB2B
67ea521da198ac0a89b96f58,1036,ST-1005,Reliance Retail Limited-Online,,,  ,,HRKLOGIB2B
67ea521da198ac0a89b96f59,1039,ST-1001,Rush Beauty Mart Private Limited,421302,Bhiwandi,"DAMCO INDIA PVT. LTD, E - Building, RK Logi World, Yawai Villege,Next to Sawaya Dhaba,,Mumbai Nasik Highway, Maersk warehouse, (blank)",27AAMCR7010A1ZP,HRKLOGIB2B
67ea521da198ac0a89b96f5a,1039,ST-1002,Rush Beauty Mart Private Limited,400051,Mumbai,"Sterling Centre, Opp Cardinal Gracious High School, Bank of India,Building, Subhash Nagar, Bandra Ea (blank) (blank)",27AAMCR7010A1ZP,HRKLOGIB2B
67ea521da198ac0a89b96f5b,1040,ST-1001,Shoppers Stop Limited,380054,Ahmedabad,"0,ALPHA ONE MALL NEAR VASTRAPUR LAKE, NEAR VASTRAPUR LAKE, AHMEDABAD AHMEDABAD 380054 Gujarat IN (blank) (blank)",24AABCS4383A1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f5c,1040,ST-1002,Shoppers Stop Limited,560300,Bengaluru,"11R 124,66,LEVEL 3,TERMINAL 2, BANGALORE, Karanataka  (blank) (blank)",29AABCS4383A1ZH,HRKLOGIB2B
67ea521da198ac0a89b96f5d,1040,ST-1003,Shoppers Stop Limited,110070,New Delhi,"147 SSL-VASANT KUNJ,NELSON MANDELA ROAD,,VASANT KUNJ NEW DELHI NEW DELHI (blank) (blank)",07AABCS4383A1ZN,HRKLOGIB2B
67ea521da198ac0a89b96f5e,1040,ST-1004,Shoppers Stop Limited,400070,Mumbai,"PHEONIX MARKET CITY MALL, L.B.S MARG, KURLA, Mumbai Suburban, Maharashtra (blank) (blank)",27AABCS4383A1ZL,HRKLOGIB2B
67ea521da198ac0a89b96f5f,1040,ST-1005,Shoppers Stop Limited,110017,New Delhi,"Plot No A-2A, Saket Palace Distt Centre, Mgf Metropoliton Saket, New Delhi (blank) (blank)",07AABCS4383A1ZN,HRKLOGIB2B
67ea521da198ac0a89b96f60,1041,ST-1001,Skandhanshi Retail Private Limited,560102,Bengaluru,"# 111, 27th Main road, Near by NIFT college, Sector 2, HSR layout,Bangalore, Karnataka (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f61,1041,ST-1002,Skandhanshi Retail Private Limited,500084,Hyderabad,"# 1474, Sy # 78-93, Raja Rajeshwar nagar, Kondapur, ,Hyderabad, Telangana, (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f62,1041,ST-1003,Skandhanshi Retail Private Limited,560001,Bengaluru,"# 29, Ground Floor, Commercial Street,Bangalore (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f63,1041,ST-1004,Skandhanshi Retail Private Limited,560078,Bengaluru,"# 473, Ground floor, Swathi towers, RBI layout, JP Nagar 7th Phase, Bangalore,Bangalore (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f64,1041,ST-1005,Skandhanshi Retail Private Limited,560068,Bengaluru,"#35, Viva Corner, DLF New Township Road, Nyanapana Halli, Begur Hobli,,Bangalore (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f65,1041,ST-1006,Skandhanshi Retail Private Limited,673007,CALICUT,"24/826 A, Calicut,PO Mankav PB NO 1240, CALICUT, Kerala,,CALICUT (blank) (blank)",32ABHCS9210P1ZZ,HRKLOGIB2B
67ea521da198ac0a89b96f66,1041,ST-1007,Skandhanshi Retail Private Limited,560032,Bengaluru,"3/1, Ground Floor, P&T Colony, RT Nagar, Bengaluru,Bengaluru (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f67,1041,ST-1008,Skandhanshi Retail Private Limited,500039,Hyderabad,"B&N DSL Virtue Mall, UGF-21, IDA Uppal, Hyderabad,Hyderabad (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f68,1041,ST-1009,Skandhanshi Retail Private Limited,600040,Chennai,"B&N VR CHENNAI No 44# G-30,Pillaiyar Koil Street, Chennai, Tamil Nadu,Chennai, Tamil Nadu (blank) (blank)",33ABHCS9210P1ZX,HRKLOGIB2B
67ea521da198ac0a89b96f69,1041,ST-1010,Skandhanshi Retail Private Limited,500072,Hyderabad,"Beaure&Nutrie, Nexus Hyderabad Mall, Ground Floor, Unit No. GF – 16, Sy. No. 1009, KPHB Colony, Kukatpally, Medchal (Malkajgiri),Hyderabad (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f6a,1041,ST-1011,Skandhanshi Retail Private Limited,500108,Hyderabad,"Beaure&Nutrie, Unit No- Retail 03,Retail village car park, Level ‘C’, Rajiv Gandhi International Airport, Shamshabad,Hyderabad (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f6b,1041,ST-1012,Skandhanshi Retail Private Limited,560064,Bengaluru,"Beaute & Nutrie, No. UG-17,The Galleira Mall, Yalahanka, Bangalore, Karnataka (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f6c,1041,ST-1013,Skandhanshi Retail Private Limited,,,  ,,HRKLOGIB2B
67ea521da198ac0a89b96f6d,1041,ST-1014,Skandhanshi Retail Private Limited,560068,Bengaluru,"Beauty&Beyond, # 147, 5 TH Main, 7 TH Sector, 80 Feet Road, HSR Layout, Next to Global Traders G2 Store,Bangalore (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f6e,1041,ST-1015,Skandhanshi Retail Private Limited,500072,Hyderabad,"Beauty&Beyond, Nexus Hyderabad Mall, Ground Floor, Unit No. GF – 16, Sy. No. 1009, KPHB Colony, Kukatpally, Medchal (Malkajgiri), (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f6f,1041,ST-1016,Skandhanshi Retail Private Limited,500032,Hyderabad,"Beauty&Beyond, Unit 101/ Flat No.11, 1st Floor, Jayabheri Enclave, Gachibowli, Hyderabad, Telangana- (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f70,1041,ST-1017,Skandhanshi Retail Private Limited,500072,Hyderabad,"Beauty&Beyond,UNIT NO GF - 16, KPHB Colony, Malkajgiri District, ,Hyderabad (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f71,1041,ST-1018,Skandhanshi Retail Private Limited,560043,Bengaluru,"FLAT NO F1 & F2, 2075/2. 4th Cross, 2nd Stage, BDA Layout,,BENGALURU (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f72,1041,ST-1019,Skandhanshi Retail Private Limited,500084,Hyderabad,"GF 115-116, Sarath city capital Mall, Gatchibowli,,Hyderabad, Telangana (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f73,1041,ST-1020,Skandhanshi Retail Private Limited,500049,Hyderabad,"GSM MALL, Survey No. 99 Part A and 100 Part, 6th Floor, Madinaguda, Miyapur, Hyderabad,Hyderabad (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f74,1041,ST-1021,Skandhanshi Retail Private Limited,560095,Bengaluru,"H.NO 145, KHB Colony,5th Block,Ward No 67, Koramangala,,Bangalore (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f75,1041,ST-1022,Skandhanshi Retail Private Limited,500072,Hyderabad,"Lulu International Shopping Mall(P) Ltd, Unit No LG-04, Lower Ground Floor,Survey No 1050, KPHB 3rd Phase, Kukatpally, Balanagar Mandal,Hyderabad (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f76,1041,ST-1023,Skandhanshi Retail Private Limited,500090,Hyderabad,"No 1523, Bajranj towers, Near dollar hills kamaan, Opp to JNTU, Pragathinagar, Kukkatpalli, (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f77,1041,ST-1024,Skandhanshi Retail Private Limited,560055,Bengaluru,"No 6, 1st Floor, Orion Gateway Mall, Rajajinagar,Bangalore (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f78,1041,ST-1025,Skandhanshi Retail Private Limited,560033,Bengaluru,"No, G-09, Orion Avenue Mall, Banasawadi main road, Jai bharath nagar,,Bangalore, Karnataka (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f79,1041,ST-1026,Skandhanshi Retail Private Limited,500062,Hyderabad,"No. – 11 & 26, Ground Floor, Somaiah Towers, AS Rao Nagar,,Hyderabad (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f7a,1041,ST-1027,Skandhanshi Retail Private Limited,560068,Bengaluru,"No. 147, Khata no 470, Ground floor, 5th Main Road,  (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f7b,1041,ST-1028,Skandhanshi Retail Private Limited,500084,Hyderabad,"Q Mart, Sreshta Marvel, Gachibowli-Miyapur Road, P Janardhan Reddy Nagar, Gachibowli,Hyderabad (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f7c,1041,ST-1029,Skandhanshi Retail Private Limited,560068,Bengaluru,"RO-Bangalore, No. 147, Khata no 470, Ground floor, 5th Main Road, 7th Sector, HSR Layout,,Bangalore, (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f7d,1041,ST-1030,Skandhanshi Retail Private Limited,560098,Bengaluru,"shop No-G8, Gopalan Arcade Mall, No.447/ 18/2, Raja Rajeshwari Nagar, Mysore Road,,Bengaluru (blank) (blank)",29ABHCS9210P1ZM,HRKLOGIB2B
67ea521da198ac0a89b96f7e,1041,ST-1031,Skandhanshi Retail Private Limited,695029,Thiruvananthapuram,"TC 91/270(2),TC 91/270(2) Anayara Post, Thiruvananthapuram, Kerala, India,Thiruvananthapuram (blank) (blank)",32ABHCS9210P1ZZ,HRKLOGIB2B
67ea521da198ac0a89b96f7f,1041,ST-1032,Skandhanshi Retail Private Limited,500067,Hyderabad,"Unit no 11 and 12, Rai Chandani Mall, Pet Basheerabad Village, Quthbullapur Mandal,,Malkajgiri (blank) (blank)",36ABHCS9210P1ZR,HRKLOGIB2B
67ea521da198ac0a89b96f80,1041,ST-1033,Skandhanshi Retail Private Limited,600026,Chennai,"Unit NO LG-03B, 183 SK SALAI, ARCOT ROAD,VADAPALANI, Chennai ,Chennai (blank) (blank)",33ABHCS9210P1ZX,HRKLOGIB2B
67ea521da198ac0a89b96f81,1041,ST-1034,Skandhanshi Retail Private Limited,600026,Chennai,"Unit NO LG-03B,183 SK SALAI, ARCOT ROAD (blank) (blank)",33ABHCS9210P1ZX,HRKLOGIB2B
67ea521da198ac0a89b96f82,1041,ST-1035,Skandhanshi Retail Private Limited,600042,Chennai,"Unit No UG-35, Ground Floor, No 142, CHENNAI, Tamil Nadu, 600042 (blank) (blank)",33ABHCS9210P1ZX,HNCRB2B
67ea521da198ac0a89b96f83,1042,ST-1001,Superwell Comtrade Private Limited,122105,Gurugram,"22/2, 23/1, 23/3, 24/1, Village Gudhi, Tehsil Taoru, Khasra No. 18//25/2, 29//5/1/1 min 19//12/1 12/2 13/1/1, 18/1, 18/2, 19/1, 19/2, 19/3, 19/4, 20, 21/1, 21/2, 22/1,, Village Gudhi, Taoru, Mewat,",06ABHCS8002R1ZU,HNCRB2B
67ea521da198ac0a89b96f84,1042,ST-1002,Superwell Comtrade Private Limited,227101,Lucknow,"Amarjeet Fabrication, Khasra No. 1479, Gulab Kheda, Kurauni,,Bijnaur Road, Lucknow,,Near Banthra Thana (blank)",09ABHCS8002R1ZO,HNCRB2B
67ea521da198ac0a89b96f85,1042,ST-1003,Superwell Comtrade Private Limited,201306,Noida,"Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, Greater Noida (blank) (blank)",09ABHCS8002R1ZO,HNCRB2B
67ea521da198ac0a89b96f86,1042,ST-1004,Superwell Comtrade Private Limited,201306,Noida,"Central Warehouse, Plot No. 2-C, Udyog Kendra,Ecotech-03, Greater Noida (blank) (blank)",09ABHCS8002R1ZO,HRKLOGIB2B
67ea521da198ac0a89b96f87,1042,ST-1005,Superwell Comtrade Private Limited,302037,Jaipur,"DTA-01-12, DTA PHASE II, ,Sanganer, MAHINDRA WORLDCITY, SEZ, Jaipur (blank) (blank)",08ABHCS8002R1ZQ,HNCRB2B
67ea521da198ac0a89b96f88,1042,ST-1006,Superwell Comtrade Private Limited,,,  ,,HNCRB2B
67ea521da198ac0a89b96f89,1042,ST-1007,Superwell Comtrade Private Limited,201015,Ghaziabad,"KH No 11K, Khata No 554, KH No 12 Khata No 1193, KH No 13MI, Khata No 672, KH No 13MI, Khata No 239, KH No 13MI and KH No 11KH, Khata No 1060 and KH No 13MI, Gulaothi Masuri Road, Gram Galand,,Mussoorie Gulawathi Road Industrial Area, Hapur",09ABHCS8002R1ZO,HRKLOGIB2B
67ea521da198ac0a89b96f8a,1042,ST-1008,Superwell Comtrade Private Limited,303704,Jaipur,"Kh No 440/688, 441,442,443, Main Sikar Road, Village Motu ka Bas,,Tehsil Amer (blank) (blank)",08ABHCS8002R1ZQ,HNCRB2B
67ea521da198ac0a89b96f8b,1042,ST-1009,Superwell Comtrade Private Limited,245304,Hapur,"KH.222,223,226T0230,238,243M,244TO248, 2520254,347,Vill.-Bhovapur, Reliance Road, Tehsil- Dhaulana, (blank) (blank)",09ABHCS8002R1ZO,HNCRB2B
67ea521da198ac0a89b96f8c,1042,ST-1010,Superwell Comtrade Private Limited,140417,Patiala,"Khasra No 83, 84/1, 84/2, 85, 86, 87/1, 87/2, 90/2, 91, 92, Erisha ,Infratech, Vill Shambhu Khurd, ,Tehsil Rajpura, Patiala-3 (Rajpura, Ghanor), (blank)",03ABHCS8002R1Z0,HNCRB2B
67ea521da198ac0a89b96f8d,1042,ST-1011,Superwell Comtrade Private Limited,248005,Dehradun,"Khasra No. 274 Gha and 277 Cha Kuanwala,,PO Harrawala, Dehradun Nagar Nigam (blank) (blank)",05ABHCS8002R1ZW,HNCRB2B
67ea521da198ac0a89b96f8e,1042,ST-1012,Superwell Comtrade Private Limited,141120,Ludhiana,"Kohara Road Sahnewal, Block 1, Samra Logistics Park, Samra Logistics,,Grand Trunk Road, Sahnewal, (blank) (blank)",03ABHCS8002R1Z0,HNCRB2B
67ea521da198ac0a89b96f8f,1042,ST-1013,Superwell Comtrade Private Limited,226010,Lucknow,"Lucknow L4 ,Khasra no 1479 Gulab khera, Kurauni Bijnaur Road,Lucknow (blank) (blank)",09ABHCS8002R1ZO,HNCRB2B
67ea521da198ac0a89b96f90,1042,ST-1014,Superwell Comtrade Private Limited,221307,Varanasi,"MADHAVAN WAREHOUSING LLP,Survey No. 753,,Pargana – Kaswar Raja Tehsil- Rajatalab, Khajuri, (blank) (blank)",09ABHCS8002R1ZO,HNCRB2B
67ea521da198ac0a89b96f91,1042,ST-1015,Superwell Comtrade Private Limited,122506,Gurugram,"New Farrukhnagar, Khasra Nos. 123//16/2 and 17/1/2 and Khasra Nos. 124//1/1, 1/2, 1/3, 2, 9/1, 9/2, 10, 11/1, 11/2, 12, 19, 20/1 and 20/2 totalling 68 Kanal and 16 Marla area located in Mubarakpur,,Farukhnagar, Gurugram",06ABHCS8002R1ZU,HNCRB2B
67ea521da198ac0a89b96f92,1042,ST-1016,Superwell Comtrade Private Limited,141010,Ludhiana,"No-1838 Plot No,B-3 to B-8 & A4,,Located at focal point,,Ludhiana (blank) (blank)",03ABHCS8002R1Z0,HNCRB2B
67ea521da198ac0a89b96f93,1042,ST-1017,Superwell Comtrade Private Limited,226401,Lucknow,"Opposite Memora Airforce Station, ,Junabganj to Mohanlalganj Road, Lucknow (blank) (blank)",09ABHCS8002R1ZO,HNCRB2B
67ea521da198ac0a89b96f94,1042,ST-1018,Superwell Comtrade Private Limited,131001,Sonipat,"Shed A,A FF,B C, Musthil 41, Khasra No.26//23,41//1/2, min,2/2,3/1/13/1/2,3/2,4/1,4/2,7,8,9 42//5/2, NH-1, NH-1, ,Village Kumaspur (blank)",06ABHCS8002R1ZU,HRKLOGIB2B
67ea521da198ac0a89b96f95,1043,ST-1001,Tata 1Mg Healthcare Solutions Private Limited-Retail,122004,Gurugram,"Ground Floor, Khata No- 15/19, Rectangle No-05, Killa No-6/2 6- 16, 7 8-0, Khewat/khata No- 44/54, Rectangle No-05, Kila No-14 8-0, 15/1 6-16, Revenue Estate,Village- Behrampur",06AAFCD7691C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96f96,1043,ST-1002,Tata 1Mg Healthcare Solutions Private Limited-Retail,122001,Gurugram,"HAFED WAREHOUSE COMPLEX , FIRST FLOOR, BLOCK III NEW ANAJ MANDI , KHANDSA ROAD,,Gurugram (blank) (blank)",06AAFCD7691C1ZN,HRKLOGIB2B
67ea521da198ac0a89b96f97,1043,ST-1003,Tata 1Mg Healthcare Solutions Private Limited-Retail,400706,Navi Mumbai,"PLOT NO. D-141, 3RD FLOOR, T.T.C. INDUSTRIAL AREA, M.I.D.C.VILLAGE SHIRAVANE,Navi Mumbai (blank) (blank)",27AAFCD7691C1ZJ,HRKLOGIB2B
67ea521da198ac0a89b96f98,1043,ST-1004,Tata 1Mg Healthcare Solutions Private Limited-Retail,711302,Kolkata,"PS SANKRALI PLOT NO 701 TO 708 AND 710 TO 732, GROUND FLOOR, FIRST FLOOR SANDIPUR ,PO JAYANAGAR, HOWRAH (blank)",19AAFCD7691C1ZG,HRKLOGIB2B
67ea521da198ac0a89b96f99,1043,ST-1005,Tata 1Mg Healthcare Solutions Private Limited-Retail,562162,Bengaluru,"Survey No 75, Makali Post, Madanayakanahalli,Dasanpura,Ground and First Floor, Hobli,Nelamangala,,Dasanapura (blank)",29AAFCD7691C1ZF,HRKLOGIB2B
67ea521da198ac0a89b96f9a,1043,ST-1006,Tata 1Mg Healthcare Solutions Private Limited-Retail,201301,Noida,"TATA 1MG HEALTHCARE SOLUTIONS PVT. LTD,WH-004, Sector-67, Gautam Buddha Nagar,Noida, Uttar Pradesh (blank) (blank)",09AAFCD7691C1ZH,HRKLOGIB2B
67ea521da198ac0a89b96f9b,1043,ST-1007,Tata 1Mg Healthcare Solutions Private Limited-Retail,201301,Noida,"WH-004, Sector-67, Noida, Gautam Buddha Nagar ,Noida,,Noida (blank) (blank)",09AAFCD7691C1ZH,HRKLOGIB2B
67ea521da198ac0a89b96f9c,1047,ST-1001,Tata Unistore Limited-Retail,421101,Thane,"Palette Stores WH (PS01), Yusen Bhiwandi, Warehouse number 2, BGR Complex, Navi Mumbai- Thane,,Thane (blank) (blank)",27AACCT7290E1Z7,HRKLOGIB2B
67ea521da198ac0a89b96f9d,1047,ST-1002,Tata Unistore Limited-Retail,421302,Bhiwandi,"TATA UNISTORE LIMITED Survey no 2 BGR Complex village Vahuli Padgha, Yusen logistics pvt ltd ,,Mumbai Nashik Highway, Post Padga Bhiwandi , (blank)",27AACCT7290E1Z7,HRKLOGIB2B
67ea521da198ac0a89b96f9e,1051,ST-1001,India Retail & Hospitality Private Limited,403512,Goa,"Sentidos DSR 05, Domestics Departure SHA,GMR Goa International Ariport,,Vasco Da Gama, South, Goa (blank) (blank)",30AATCS9781N1ZD,HRKLOGIB2B
67ea521da198ac0a89b96f9f,1068,ST-1001,"KATHIAWAR STORES, ABIDS",500001,Hyderabad,"Kathiawar Store, Main Road, Abids, Hyderabad, Telangana,Hyderabad,Telangana (blank) (blank)",36AAGFK8159E1Z5,HRKLOGIB2B
